year,period_type,decimal_latitude,decimal_longitude,species,state_province,country_code,time_period,month,avg_temp_c,land_area,density_per,observations,cluster,cluster_name
2011,1,43,-85,Cygnus olor,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,9,3,Северо-восток США и восток Канады
2011,1,43,-85,Cygnus olor,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,10,3,Северо-восток США и восток Канады
2011,1,43,-85,Cygnus olor,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,34,3,Северо-восток США и восток Канады
2011,1,43,-84,Cygnus buccinator,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,3,3,Северо-восток США и восток Канады
2011,1,43,-84,Cygnus buccinator,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,11,3,Северо-восток США и восток Канады
2011,1,43,-84,Cygnus columbianus,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,17,3,Северо-восток США и восток Канады
2011,1,43,-84,Cygnus olor,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,12,3,Северо-восток США и восток Канады
2011,1,43,-84,Cygnus olor,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,8,3,Северо-восток США и восток Канады
2011,1,43,-84,Cygnus olor,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,44,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus buccinator,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,28,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus buccinator,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,1,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus buccinator,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,1,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus columbianus,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,11,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus columbianus,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,2,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus columbianus,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,8,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus olor,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,56,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus olor,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,21,3,Северо-восток США и восток Канады
2011,1,43,-83,Cygnus olor,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,93,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus buccinator,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,2,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus columbianus,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,3,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus columbianus,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus columbianus,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,4,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus columbianus,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,4,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus olor,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,6,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus olor,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,9,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus olor,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,5,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,4,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus olor,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,4,3,Северо-восток США и восток Канады
2011,1,43,-82,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,43,-81,Cygnus columbianus,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2011,1,43,-81,Cygnus columbianus,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,29,3,Северо-восток США и восток Канады
2011,1,43,-81,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2011,1,43,-81,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus buccinator,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,32,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus buccinator,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,26,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus buccinator,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,50,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus columbianus,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,19,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus columbianus,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus columbianus,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,47,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,53,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus olor,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,41,3,Северо-восток США и восток Канады
2011,1,43,-80,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,100,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus buccinator,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,5,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus columbianus,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,12,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus columbianus,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,6,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus columbianus,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,10,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus columbianus,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,15,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus columbianus,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus columbianus,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,33,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus olor,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,1,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus olor,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,9,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,15,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus olor,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,6,3,Северо-восток США и восток Канады
2011,1,43,-79,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,28,3,Северо-восток США и восток Канады
2011,1,43,-78,Cygnus buccinator,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,2,3,Северо-восток США и восток Канады
2011,1,43,-78,Cygnus buccinator,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,6,3,Северо-восток США и восток Канады
2011,1,43,-78,Cygnus buccinator,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,2,3,Северо-восток США и восток Канады
2011,1,43,-78,Cygnus columbianus,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,5,3,Северо-восток США и восток Канады
2011,1,43,-78,Cygnus columbianus,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,15,3,Северо-восток США и восток Канады
2011,1,43,-78,Cygnus olor,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,59,3,Северо-восток США и восток Канады
2011,1,43,-78,Cygnus olor,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,55,3,Северо-восток США и восток Канады
2011,1,43,-78,Cygnus olor,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,48,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus buccinator,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,5,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus buccinator,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,12,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus buccinator,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,26,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus columbianus,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,44,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus columbianus,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,86,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus columbianus,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,73,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus olor,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,22,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus olor,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,19,3,Северо-восток США и восток Канады
2011,1,43,-77,Cygnus olor,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,41,3,Северо-восток США и восток Канады
2011,1,43,-76,Cygnus buccinator,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,1,3,Северо-восток США и восток Канады
2011,1,43,-76,Cygnus columbianus,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,3,3,Северо-восток США и восток Канады
2011,1,43,-76,Cygnus columbianus,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,3,3,Северо-восток США и восток Канады
2011,1,43,-76,Cygnus columbianus,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,14,3,Северо-восток США и восток Канады
2011,1,43,-76,Cygnus olor,New York,US,4_2007-2015,1,-7.4444447,122057.0,160.0,6,3,Северо-восток США и восток Канады
2011,1,43,-76,Cygnus olor,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,1,3,Северо-восток США и восток Канады
2011,1,43,-76,Cygnus olor,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,5,3,Северо-восток США и восток Канады
2011,1,43,-74,Cygnus columbianus,New York,US,4_2007-2015,2,-5.6666665,122057.0,160.0,8,3,Северо-восток США и восток Канады
2011,1,43,-74,Cygnus olor,New York,US,4_2007-2015,12,-0.11111111,122057.0,160.0,5,3,Северо-восток США и восток Канады
2011,1,43,-73,Cygnus olor,Massachusetts,US,4_2007-2015,1,-5.3333335,20202.0,347.0,22,3,Северо-восток США и восток Канады
2011,1,43,-73,Cygnus olor,Massachusetts,US,4_2007-2015,2,-3.6111112,20202.0,347.0,21,3,Северо-восток США и восток Канады
2011,1,43,-73,Cygnus olor,Massachusetts,US,4_2007-2015,12,2.1111112,20202.0,347.0,5,3,Северо-восток США и восток Канады
2011,1,43,-73,Cygnus olor,Vermont,US,4_2007-2015,12,-2.2777777,23871.0,27.0,1,3,Северо-восток США и восток Канады
2011,1,43,-72,Cygnus olor,Massachusetts,US,4_2007-2015,2,-3.6111112,20202.0,347.0,1,3,Северо-восток США и восток Канады
2011,1,43,-71,Cygnus olor,Maine,US,4_2007-2015,2,-8.777778,79883.0,17.0,3,3,Северо-восток США и восток Канады
2011,1,43,-71,Cygnus olor,Maine,US,4_2007-2015,12,-3.3333333,79883.0,17.0,3,3,Северо-восток США и восток Канады
2011,1,43,-71,Cygnus olor,Massachusetts,US,4_2007-2015,1,-5.3333335,20202.0,347.0,50,3,Северо-восток США и восток Канады
2011,1,43,-71,Cygnus olor,Massachusetts,US,4_2007-2015,2,-3.6111112,20202.0,347.0,50,3,Северо-восток США и восток Канады
2011,1,43,-71,Cygnus olor,Massachusetts,US,4_2007-2015,12,2.1111112,20202.0,347.0,153,3,Северо-восток США и восток Канады
2011,1,43,-71,Cygnus olor,New Hampshire,US,4_2007-2015,1,-8.444445,23187.0,60.0,9,3,Северо-восток США и восток Канады
2011,1,43,-71,Cygnus olor,New Hampshire,US,4_2007-2015,2,-7.388889,23187.0,60.0,15,3,Северо-восток США и восток Канады
2011,1,43,-71,Cygnus olor,New Hampshire,US,4_2007-2015,12,-1.4444444,23187.0,60.0,19,3,Северо-восток США и восток Канады
2011,1,44,-124,Cygnus columbianus,Oregon,US,4_2007-2015,1,1.0555556,248608.0,17.0,1,4,Запад США и Канады
2011,1,44,-123,Cygnus buccinator,Oregon,US,4_2007-2015,1,1.0555556,248608.0,17.0,3,4,Запад США и Канады
2011,1,44,-123,Cygnus buccinator,Oregon,US,4_2007-2015,2,0.33333334,248608.0,17.0,2,4,Запад США и Канады
2011,1,44,-123,Cygnus buccinator,Oregon,US,4_2007-2015,12,0.33333334,248608.0,17.0,1,4,Запад США и Канады
2011,1,44,-123,Cygnus columbianus,Oregon,US,4_2007-2015,1,1.0555556,248608.0,17.0,26,4,Запад США и Канады
2011,1,44,-123,Cygnus columbianus,Oregon,US,4_2007-2015,2,0.33333334,248608.0,17.0,13,4,Запад США и Канады
2011,1,44,-123,Cygnus columbianus,Oregon,US,4_2007-2015,12,0.33333334,248608.0,17.0,32,4,Запад США и Канады
2011,1,44,-121,Cygnus buccinator,Oregon,US,4_2007-2015,1,1.0555556,248608.0,17.0,2,4,Запад США и Канады
2011,1,44,-121,Cygnus buccinator,Oregon,US,4_2007-2015,2,0.33333334,248608.0,17.0,1,4,Запад США и Канады
2011,1,44,-121,Cygnus buccinator,Oregon,US,4_2007-2015,12,0.33333334,248608.0,17.0,3,4,Запад США и Канады
2011,1,44,-121,Cygnus columbianus,Oregon,US,4_2007-2015,1,1.0555556,248608.0,17.0,1,4,Запад США и Канады
2011,1,44,-121,Cygnus columbianus,Oregon,US,4_2007-2015,2,0.33333334,248608.0,17.0,9,4,Запад США и Канады
2011,1,44,-117,Cygnus columbianus,Idaho,US,4_2007-2015,1,-4.4444447,214045.0,9.2,1,4,Запад США и Канады
2011,1,44,-117,Cygnus columbianus,Idaho,US,4_2007-2015,2,-4.2777777,214045.0,9.2,5,4,Запад США и Канады
2011,1,44,-117,Cygnus olor,Idaho,US,4_2007-2015,2,-4.2777777,214045.0,9.2,1,4,Запад США и Канады
2011,1,44,-116,Cygnus olor,Idaho,US,4_2007-2015,1,-4.4444447,214045.0,9.2,4,4,Запад США и Канады
2011,1,44,-116,Cygnus olor,Idaho,US,4_2007-2015,2,-4.2777777,214045.0,9.2,3,4,Запад США и Канады
2011,1,44,-112,Cygnus buccinator,Idaho,US,4_2007-2015,1,-4.4444447,214045.0,9.2,1,4,Запад США и Канады
2011,1,44,-112,Cygnus buccinator,Idaho,US,4_2007-2015,2,-4.2777777,214045.0,9.2,1,4,Запад США и Канады
2011,1,44,-112,Cygnus buccinator,Idaho,US,4_2007-2015,12,-4.0,214045.0,9.2,10,4,Запад США и Канады
2011,1,44,-112,Cygnus columbianus,Idaho,US,4_2007-2015,12,-4.0,214045.0,9.2,1,4,Запад США и Канады
2011,1,44,-111,Cygnus buccinator,Idaho,US,4_2007-2015,1,-4.4444447,214045.0,9.2,1,4,Запад США и Канады
2011,1,44,-111,Cygnus buccinator,Idaho,US,4_2007-2015,2,-4.2777777,214045.0,9.2,5,4,Запад США и Канады
2011,1,44,-111,Cygnus buccinator,Idaho,US,4_2007-2015,12,-4.0,214045.0,9.2,2,4,Запад США и Канады
2011,1,44,-111,Cygnus buccinator,Wyoming,US,4_2007-2015,1,-6.5,251470.0,2.3,1,4,Запад США и Канады
2011,1,44,-111,Cygnus buccinator,Wyoming,US,4_2007-2015,2,-7.7777777,251470.0,2.3,4,4,Запад США и Канады
2011,1,44,-97,Cygnus olor,South Dakota,US,4_2007-2015,2,-8.722222,196350.0,4.7,1,3,Северо-восток США и восток Канады
2011,1,44,-97,Cygnus olor,South Dakota,US,4_2007-2015,12,-2.8888888,196350.0,4.7,1,3,Северо-восток США и восток Канады
2011,1,44,-93,Cygnus buccinator,Minnesota,US,4_2007-2015,2,-10.444445,206232.0,28.0,1,3,Северо-восток США и восток Канады
2011,1,44,-93,Cygnus buccinator,Minnesota,US,4_2007-2015,12,-5.1666665,206232.0,28.0,1,3,Северо-восток США и восток Канады
2011,1,44,-92,Cygnus buccinator,Minnesota,US,4_2007-2015,2,-10.444445,206232.0,28.0,3,3,Северо-восток США и восток Канады
2011,1,44,-92,Cygnus buccinator,Minnesota,US,4_2007-2015,12,-5.1666665,206232.0,28.0,3,3,Северо-восток США и восток Канады
2011,1,44,-91,Cygnus buccinator,Wisconsin,US,4_2007-2015,12,-3.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-91,Cygnus columbianus,Wisconsin,US,4_2007-2015,12,-3.5,140268.0,42.0,8,3,Северо-восток США и восток Канады
2011,1,44,-90,Cygnus buccinator,Wisconsin,US,4_2007-2015,1,-11.0,140268.0,42.0,4,3,Северо-восток США и восток Канады
2011,1,44,-90,Cygnus buccinator,Wisconsin,US,4_2007-2015,12,-3.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-89,Cygnus buccinator,Wisconsin,US,4_2007-2015,2,-7.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-89,Cygnus buccinator,Wisconsin,US,4_2007-2015,12,-3.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-89,Cygnus columbianus,Wisconsin,US,4_2007-2015,1,-11.0,140268.0,42.0,4,3,Северо-восток США и восток Канады
2011,1,44,-89,Cygnus columbianus,Wisconsin,US,4_2007-2015,12,-3.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-89,Cygnus olor,Wisconsin,US,4_2007-2015,12,-3.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-88,Cygnus buccinator,Wisconsin,US,4_2007-2015,2,-7.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-88,Cygnus columbianus,Wisconsin,US,4_2007-2015,12,-3.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-88,Cygnus olor,Wisconsin,US,4_2007-2015,1,-11.0,140268.0,42.0,2,3,Северо-восток США и восток Канады
2011,1,44,-88,Cygnus olor,Wisconsin,US,4_2007-2015,2,-7.5,140268.0,42.0,1,3,Северо-восток США и восток Канады
2011,1,44,-86,Cygnus buccinator,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,1,3,Северо-восток США и восток Канады
2011,1,44,-86,Cygnus buccinator,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,1,3,Северо-восток США и восток Канады
2011,1,44,-86,Cygnus buccinator,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,4,3,Северо-восток США и восток Канады
2011,1,44,-86,Cygnus columbianus,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,3,3,Северо-восток США и восток Канады
2011,1,44,-86,Cygnus columbianus,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,17,3,Северо-восток США и восток Канады
2011,1,44,-86,Cygnus olor,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,3,3,Северо-восток США и восток Канады
2011,1,44,-86,Cygnus olor,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,16,3,Северо-восток США и восток Канады
2011,1,44,-86,Cygnus olor,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,44,3,Северо-восток США и восток Канады
2011,1,44,-85,Cygnus buccinator,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,1,3,Северо-восток США и восток Канады
2011,1,44,-85,Cygnus olor,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,2,3,Северо-восток США и восток Канады
2011,1,44,-85,Cygnus olor,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,3,3,Северо-восток США и восток Канады
2011,1,44,-85,Cygnus olor,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,3,3,Северо-восток США и восток Канады
2011,1,44,-84,Cygnus buccinator,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,6,3,Северо-восток США и восток Канады
2011,1,44,-84,Cygnus columbianus,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,2,3,Северо-восток США и восток Канады
2011,1,44,-84,Cygnus columbianus,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,19,3,Северо-восток США и восток Канады
2011,1,44,-84,Cygnus olor,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,3,3,Северо-восток США и восток Канады
2011,1,44,-84,Cygnus olor,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,6,3,Северо-восток США и восток Канады
2011,1,44,-84,Cygnus olor,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,22,3,Северо-восток США и восток Канады
2011,1,44,-83,Cygnus buccinator,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,1,3,Северо-восток США и восток Канады
2011,1,44,-83,Cygnus columbianus,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,13,3,Северо-восток США и восток Канады
2011,1,44,-83,Cygnus olor,Michigan,US,4_2007-2015,1,-8.388889,146435.0,69.0,1,3,Северо-восток США и восток Канады
2011,1,44,-83,Cygnus olor,Michigan,US,4_2007-2015,2,-5.9444447,146435.0,69.0,2,3,Северо-восток США и восток Канады
2011,1,44,-83,Cygnus olor,Michigan,US,4_2007-2015,12,-1.1666666,146435.0,69.0,6,3,Северо-восток США и восток Канады
2011,1,44,-82,Cygnus columbianus,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2011,1,44,-82,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2011,1,44,-82,Cygnus olor,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2011,1,44,-82,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,44,-81,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2011,1,44,-80,Cygnus buccinator,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,44,-80,Cygnus buccinator,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,44,-80,Cygnus buccinator,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,8,3,Северо-восток США и восток Канады
2011,1,44,-80,Cygnus columbianus,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2011,1,44,-80,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,10,3,Северо-восток США и восток Канады
2011,1,44,-80,Cygnus olor,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,7,3,Северо-восток США и восток Канады
2011,1,44,-80,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,22,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus buccinator,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,39,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus buccinator,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,31,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus buccinator,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,72,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus columbianus,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,1,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus columbianus,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus columbianus,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,7,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,67,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus olor,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,54,3,Северо-восток США и восток Канады
2011,1,44,-79,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,144,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus buccinator,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,5,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus buccinator,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus buccinator,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,3,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus columbianus,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,4,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus columbianus,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus columbianus,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,14,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,11,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus olor,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,24,3,Северо-восток США и восток Канады
2011,1,44,-78,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,23,3,Северо-восток США и восток Канады
2011,1,44,-77,Cygnus buccinator,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,2,3,Северо-восток США и восток Канады
2011,1,44,-77,Cygnus columbianus,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,13,3,Северо-восток США и восток Канады
2011,1,44,-77,Cygnus columbianus,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,6,3,Северо-восток США и восток Канады
2011,1,44,-77,Cygnus columbianus,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,24,3,Северо-восток США и восток Канады
2011,1,44,-77,Cygnus olor,Ontario,CA,4_2007-2015,1,-11.558377,1.076395e+06,15.2,8,3,Северо-восток США и восток Канады
2011,1,44,-77,Cygnus olor,Ontario,CA,4_2007-2015,2,-8.625358,1.076395e+06,15.2,19,3,Северо-восток США и восток Канады
2011,1,44,-77,Cygnus olor,Ontario,CA,4_2007-2015,12,-3.4037037,1.076395e+06,15.2,30,3,Северо-восток США и восток Канады
