LocationID,GridCellID,Latitude,Longitude,StateProvince,Country,DensityPer,LandArea
42_-88_Indiana,42_-88,42,-88,Indiana,US,74.0,92789.0
43_-91_Wisconsin,43_-91,43,-91,Wisconsin,US,42.0,140268.0
43_-84_Michigan,43_-84,43,-84,Michigan,US,69.0,146435.0
46_-119_Washington,46_-119,46,-119,Washington,US,45.0,172119.0
47_-124_Washington,47_-124,47,-124,Washington,US,45.0,172119.0
48_-117_Idaho,48_-117,48,-117,Idaho,US,9.2,214045.0
50_-120_British Columbia,50_-120,50,-120,British Columbia,CA,5.4,944735.0
51_-114_Alberta,51_-114,51,-114,Alberta,CA,6.7,640330.44
51_-113_Alberta,51_-113,51,-113,Alberta,CA,6.7,640330.44
55_-123_British Columbia,55_-123,55,-123,British Columbia,CA,5.4,944735.0
43_-114_Idaho,43_-114,43,-114,Idaho,US,9.2,214045.0
45_-113_Montana,45_-113,45,-113,Montana,US,3.0,376962.0
45_-87_Wisconsin,45_-87,45,-87,Wisconsin,US,42.0,140268.0
49_-96_Manitoba,49_-96,49,-96,Manitoba,CA,2.3,552371.0
50_-110_Alberta,50_-110,50,-110,Alberta,CA,6.7,640330.44
51_-112_Alberta,51_-112,51,-112,Alberta,CA,6.7,640330.44
52_-125_British Columbia,52_-125,52,-125,British Columbia,CA,5.4,944735.0
53_-103_Saskatchewan,53_-103,53,-103,Saskatchewan,CA,2.0,588243.56
56_-121_British Columbia,56_-121,56,-121,British Columbia,CA,5.4,944735.0
56_-120_Alberta,56_-120,56,-120,Alberta,CA,6.7,640330.44
56_-120_British Columbia,56_-120,56,-120,British Columbia,CA,5.4,944735.0
58_-78_Quebec,58_-78,58,-78,Quebec,CA,6.5,1542057.0
61_-162_Alaska,61_-162,61,-162,Alaska,US,0.5,1477953.0
67_-164_Alaska,67_-164,67,-164,Alaska,US,0.5,1477953.0
68_-136_Northwest Territories,68_-136,68,-136,Northwest Territories,CA,0.04,1143793.9
68_-126_Northwest Territories,68_-126,68,-126,Northwest Territories,CA,0.04,1143793.9
68_-123_Northwest Territories,68_-123,68,-123,Northwest Territories,CA,0.04,1143793.9
69_-134_Northwest Territories,69_-134,69,-134,Northwest Territories,CA,0.04,1143793.9
69_-127_Northwest Territories,69_-127,69,-127,Northwest Territories,CA,0.04,1143793.9
69_-126_Northwest Territories,69_-126,69,-126,Northwest Territories,CA,0.04,1143793.9
70_-127_Northwest Territories,70_-127,70,-127,Northwest Territories,CA,0.04,1143793.9
71_-153_Alaska,71_-153,71,-153,Alaska,US,0.5,1477953.0
30_-95_Texas,30_-95,30,-95,Texas,US,45.0,676587.0
31_-96_Texas,31_-96,31,-96,Texas,US,45.0,676587.0
34_-78_North Carolina,34_-78,34,-78,North Carolina,US,86.0,125920.0
35_-85_Tennessee,35_-85,35,-85,Tennessee,US,67.0,106798.0
36_-85_Tennessee,36_-85,36,-85,Tennessee,US,67.0,106798.0
36_-80_North Carolina,36_-80,36,-80,North Carolina,US,86.0,125920.0
38_-86_Indiana,38_-86,38,-86,Indiana,US,74.0,92789.0
38_-78_Virginia,38_-78,38,-78,Virginia,US,85.0,102279.0
39_-91_Illinois,39_-91,39,-91,Illinois,US,87.0,143793.0
39_-77_District of Columbia,39_-77,39,-77,District of Columbia,US,4297.0,158.0
40_-74_New York,40_-74,40,-74,New York,US,160.0,122057.0
41_-105_Colorado,41_-105,41,-105,Colorado,US,22.0,268431.0
41_-93_Iowa,41_-93,41,-93,Iowa,US,22.0,144669.0
42_-85_Indiana,42_-85,42,-85,Indiana,US,74.0,92789.0
42_-72_Massachusetts,42_-72,42,-72,Massachusetts,US,347.0,20202.0
43_-116_Idaho,43_-116,43,-116,Idaho,US,9.2,214045.0
44_-119_Oregon,44_-119,44,-119,Oregon,US,17.0,248608.0
46_-122_Oregon,46_-122,46,-122,Oregon,US,17.0,248608.0
51_-120_British Columbia,51_-120,51,-120,British Columbia,CA,5.4,944735.0
42_-73_Massachusetts,42_-73,42,-73,Massachusetts,US,347.0,20202.0
43_-89_Wisconsin,43_-89,43,-89,Wisconsin,US,42.0,140268.0
44_-115_Idaho,44_-115,44,-115,Idaho,US,9.2,214045.0
44_-114_Idaho,44_-114,44,-114,Idaho,US,9.2,214045.0
46_-94_Minnesota,46_-94,46,-94,Minnesota,US,28.0,206232.0
46_-93_Wisconsin,46_-93,46,-93,Wisconsin,US,42.0,140268.0
47_-92_Minnesota,47_-92,47,-92,Minnesota,US,28.0,206232.0
47_-84_Ontario,47_-84,47,-84,Ontario,CA,15.2,1076395.0
48_-118_Washington,48_-118,48,-118,Washington,US,45.0,172119.0
48_-89_Ontario,48_-89,48,-89,Ontario,CA,15.2,1076395.0
48_-67_Quebec,48_-67,48,-67,Quebec,CA,6.5,1542057.0
49_-86_Ontario,49_-86,49,-86,Ontario,CA,15.2,1076395.0
51_-118_British Columbia,51_-118,51,-118,British Columbia,CA,5.4,944735.0
51_-115_Alberta,51_-115,51,-115,Alberta,CA,6.7,640330.44
53_-119_British Columbia,53_-119,53,-119,British Columbia,CA,5.4,944735.0
55_-120_Alberta,55_-120,55,-120,Alberta,CA,6.7,640330.44
57_-135_Alaska,57_-135,57,-135,Alaska,US,0.5,1477953.0
58_-157_Alaska,58_-157,58,-157,Alaska,US,0.5,1477953.0
59_-157_Alaska,59_-157,59,-157,Alaska,US,0.5,1477953.0
60_-161_Alaska,60_-161,60,-161,Alaska,US,0.5,1477953.0
60_-137_Yukon,60_-137,60,-137,Yukon,CA,0.08,474712.7
62_-99_Nunavut,62_-99,62,-99,Nunavut,CA,0.02,1877778.5
62_-98_Nunavut,62_-98,62,-98,Nunavut,CA,0.02,1877778.5
63_-148_Alaska,63_-148,63,-148,Alaska,US,0.5,1477953.0
63_-143_Alaska,63_-143,63,-143,Alaska,US,0.5,1477953.0
63_-98_Nunavut,63_-98,63,-98,Nunavut,CA,0.02,1877778.5
64_-138_Yukon,64_-138,64,-138,Yukon,CA,0.08,474712.7
68_-122_Northwest Territories,68_-122,68,-122,Northwest Territories,CA,0.04,1143793.9
69_-124_Northwest Territories,69_-124,69,-124,Northwest Territories,CA,0.04,1143793.9
69_-123_Northwest Territories,69_-123,69,-123,Northwest Territories,CA,0.04,1143793.9
69_-122_Northwest Territories,69_-122,69,-122,Northwest Territories,CA,0.04,1143793.9
70_-150_Alaska,70_-150,70,-150,Alaska,US,0.5,1477953.0
32_-94_Louisiana,32_-94,32,-94,Louisiana,US,41.0,111898.0
33_-81_South Carolina,33_-81,33,-81,South Carolina,US,69.0,77857.0
35_-92_Arkansas,35_-92,35,-92,Arkansas,US,23.0,134771.0
36_-118_California,36_-118,36,-118,California,US,97.0,403466.0
36_-116_California,36_-116,36,-116,California,US,97.0,403466.0
36_-105_New Mexico,36_-105,36,-105,New Mexico,US,6.7,314161.0
37_-81_Virginia,37_-81,37,-81,Virginia,US,85.0,102279.0
38_-89_Illinois,38_-89,38,-89,Illinois,US,87.0,143793.0
38_-80_Virginia,38_-80,38,-80,Virginia,US,85.0,102279.0
38_-77_Maryland,38_-77,38,-77,Maryland,US,246.0,25142.0
42_-98_Nebraska,42_-98,42,-98,Nebraska,US,10.0,198974.0
42_-91_Iowa,42_-91,42,-91,Iowa,US,22.0,144669.0
42_-90_Illinois,42_-90,42,-90,Illinois,US,87.0,143793.0
42_-90_Iowa,42_-90,42,-90,Iowa,US,22.0,144669.0
42_-81_Ohio,42_-81,42,-81,Ohio,US,111.0,105829.0
42_-76_New York,42_-76,42,-76,New York,US,160.0,122057.0
43_-93_Iowa,43_-93,43,-93,Iowa,US,22.0,144669.0
43_-74_New York,43_-74,43,-74,New York,US,160.0,122057.0
43_-73_Vermont,43_-73,43,-73,Vermont,US,27.0,23871.0
44_-92_Minnesota,44_-92,44,-92,Minnesota,US,28.0,206232.0
46_-120_Oregon,46_-120,46,-120,Oregon,US,17.0,248608.0
41_-88_Illinois,41_-88,41,-88,Illinois,US,87.0,143793.0
41_-88_Indiana,41_-88,41,-88,Indiana,US,74.0,92789.0
45_-92_Wisconsin,45_-92,45,-92,Wisconsin,US,42.0,140268.0
46_-84_Ontario,46_-84,46,-84,Ontario,CA,15.2,1076395.0
47_-96_Minnesota,47_-96,47,-96,Minnesota,US,28.0,206232.0
48_-111_Montana,48_-111,48,-111,Montana,US,3.0,376962.0
52_-103_Saskatchewan,52_-103,52,-103,Saskatchewan,CA,2.0,588243.56
55_-165_Alaska,55_-165,55,-165,Alaska,US,0.5,1477953.0
59_-155_Alaska,59_-155,59,-155,Alaska,US,0.5,1477953.0
61_-146_Alaska,61_-146,61,-146,Alaska,US,0.5,1477953.0
62_-147_Alaska,62_-147,62,-147,Alaska,US,0.5,1477953.0
69_-125_Northwest Territories,69_-125,69,-125,Northwest Territories,CA,0.04,1143793.9
70_-163_Alaska,70_-163,70,-163,Alaska,US,0.5,1477953.0
70_-145_Alaska,70_-145,70,-145,Alaska,US,0.5,1477953.0
27_-99_Texas,27_-99,27,-99,Texas,US,45.0,676587.0
28_-81_Florida,28_-81,28,-81,Florida,US,163.0,138887.0
30_-98_Texas,30_-98,30,-98,Texas,US,45.0,676587.0
31_-88_Alabama,31_-88,31,-88,Alabama,US,39.0,131171.0
32_-85_Alabama,32_-85,32,-85,Alabama,US,39.0,131171.0
34_-111_Arizona,34_-111,34,-111,Arizona,US,25.0,294207.0
34_-91_Mississippi,34_-91,34,-91,Mississippi,US,24.0,121531.0
35_-90_Arkansas,35_-90,35,-90,Arkansas,US,23.0,134771.0
35_-90_Mississippi,35_-90,35,-90,Mississippi,US,24.0,121531.0
36_-89_Tennessee,36_-89,36,-89,Tennessee,US,67.0,106798.0
40_-89_Illinois,40_-89,40,-89,Illinois,US,87.0,143793.0
40_-76_New Jersey,40_-76,40,-76,New Jersey,US,488.0,19047.0
44_-72_New Hampshire,44_-72,44,-72,New Hampshire,US,60.0,23187.0
44_-72_Vermont,44_-72,44,-72,Vermont,US,27.0,23871.0
45_-73_Quebec,45_-73,45,-73,Quebec,CA,6.5,1542057.0
46_-124_Washington,46_-124,46,-124,Washington,US,45.0,172119.0
46_-117_Oregon,46_-117,46,-117,Oregon,US,17.0,248608.0
47_-122_Washington,47_-122,47,-122,Washington,US,45.0,172119.0
47_-121_Washington,47_-121,47,-121,Washington,US,45.0,172119.0
47_-119_Washington,47_-119,47,-119,Washington,US,45.0,172119.0
48_-124_Washington,48_-124,48,-124,Washington,US,45.0,172119.0
48_-119_Washington,48_-119,48,-119,Washington,US,45.0,172119.0
26_-80_Florida,26_-80,26,-80,Florida,US,163.0,138887.0
44_-90_Wisconsin,44_-90,44,-90,Wisconsin,US,42.0,140268.0
45_-110_Montana,45_-110,45,-110,Montana,US,3.0,376962.0
51_-105_Saskatchewan,51_-105,51,-105,Saskatchewan,CA,2.0,588243.56
53_-104_Saskatchewan,53_-104,53,-104,Saskatchewan,CA,2.0,588243.56
54_-79_Quebec,54_-79,54,-79,Quebec,CA,6.5,1542057.0
56_-87_Ontario,56_-87,56,-87,Ontario,CA,15.2,1076395.0
56_-77_Nunavut,56_-77,56,-77,Nunavut,CA,0.02,1877778.5
58_-156_Alaska,58_-156,58,-156,Alaska,US,0.5,1477953.0
59_-152_Alaska,59_-152,59,-152,Alaska,US,0.5,1477953.0
60_-145_Alaska,60_-145,60,-145,Alaska,US,0.5,1477953.0
61_-150_Alaska,61_-150,61,-150,Alaska,US,0.5,1477953.0
61_-148_Alaska,61_-148,61,-148,Alaska,US,0.5,1477953.0
62_-146_Alaska,62_-146,62,-146,Alaska,US,0.5,1477953.0
63_-144_Alaska,63_-144,63,-144,Alaska,US,0.5,1477953.0
63_-82_Nunavut,63_-82,63,-82,Nunavut,CA,0.02,1877778.5
65_-166_Alaska,65_-166,65,-166,Alaska,US,0.5,1477953.0
67_-135_Northwest Territories,67_-135,67,-135,Northwest Territories,CA,0.04,1143793.9
67_-134_Northwest Territories,67_-134,67,-134,Northwest Territories,CA,0.04,1143793.9
68_-157_Alaska,68_-157,68,-157,Alaska,US,0.5,1477953.0
69_-144_Alaska,69_-144,69,-144,Alaska,US,0.5,1477953.0
71_-157_Alaska,71_-157,71,-157,Alaska,US,0.5,1477953.0
29_-96_Texas,29_-96,29,-96,Texas,US,45.0,676587.0
30_-94_Texas,30_-94,30,-94,Texas,US,45.0,676587.0
33_-89_Mississippi,33_-89,33,-89,Mississippi,US,24.0,121531.0
34_-112_Arizona,34_-112,34,-112,Arizona,US,25.0,294207.0
34_-87_Alabama,34_-87,34,-87,Alabama,US,39.0,131171.0
35_-91_Arkansas,35_-91,35,-91,Arkansas,US,23.0,134771.0
36_-94_Arkansas,36_-94,36,-94,Arkansas,US,23.0,134771.0
37_-81_West Virginia,37_-81,37,-81,West Virginia,US,28.0,62259.0
39_-89_Illinois,39_-89,39,-89,Illinois,US,87.0,143793.0
40_-119_Nevada,40_-119,40,-119,Nevada,US,11.0,284332.0
40_-91_Iowa,40_-91,40,-91,Iowa,US,22.0,144669.0
42_-72_Rhode Island,42_-72,42,-72,Rhode Island,US,409.0,2678.0
42_-72_Connecticut,42_-72,42,-72,Connecticut,US,288.0,12542.0
43_-115_Idaho,43_-115,43,-115,Idaho,US,9.2,214045.0
44_-92_Wisconsin,44_-92,44,-92,Wisconsin,US,42.0,140268.0
46_-122_Washington,46_-122,46,-122,Washington,US,45.0,172119.0
48_-53_Newfoundland and Labrador,48_-53,48,-53,Newfoundland and Labrador,CA,1.4,370514.1
50_-124_British Columbia,50_-124,50,-124,British Columbia,CA,5.4,944735.0
51_-121_British Columbia,51_-121,51,-121,British Columbia,CA,5.4,944735.0
55_-131_Alaska,55_-131,55,-131,Alaska,US,0.5,1477953.0
56_-132_Alaska,56_-132,56,-132,Alaska,US,0.5,1477953.0
56_-131_Alaska,56_-131,56,-131,Alaska,US,0.5,1477953.0
58_-152_Alaska,58_-152,58,-152,Alaska,US,0.5,1477953.0
30_-99_Texas,30_-99,30,-99,Texas,US,45.0,676587.0
40_-102_Nebraska,40_-102,40,-102,Nebraska,US,10.0,198974.0
42_-101_Nebraska,42_-101,42,-101,Nebraska,US,10.0,198974.0
43_-102_Nebraska,43_-102,43,-102,Nebraska,US,10.0,198974.0
43_-90_Wisconsin,43_-90,43,-90,Wisconsin,US,42.0,140268.0
44_-85_Michigan,44_-85,44,-85,Michigan,US,69.0,146435.0
48_-117_Washington,48_-117,48,-117,Washington,US,45.0,172119.0
50_-105_Saskatchewan,50_-105,50,-105,Saskatchewan,CA,2.0,588243.56
50_-99_Manitoba,50_-99,50,-99,Manitoba,CA,2.3,552371.0
52_-114_Alberta,52_-114,52,-114,Alberta,CA,6.7,640330.44
52_-104_Saskatchewan,52_-104,52,-104,Saskatchewan,CA,2.0,588243.56
54_-113_Alberta,54_-113,54,-113,Alberta,CA,6.7,640330.44
55_-83_Ontario,55_-83,55,-83,Ontario,CA,15.2,1076395.0
56_-95_Manitoba,56_-95,56,-95,Manitoba,CA,2.3,552371.0
60_-149_Alaska,60_-149,60,-149,Alaska,US,0.5,1477953.0
66_-95_Nunavut,66_-95,66,-95,Nunavut,CA,0.02,1877778.5
68_-146_Alaska,68_-146,68,-146,Alaska,US,0.5,1477953.0
70_-140_Yukon,70_-140,70,-140,Yukon,CA,0.08,474712.7
32_-105_Texas,32_-105,32,-105,Texas,US,45.0,676587.0
34_-90_Mississippi,34_-90,34,-90,Mississippi,US,24.0,121531.0
35_-119_California,35_-119,35,-119,California,US,97.0,403466.0
36_-88_Tennessee,36_-88,36,-88,Tennessee,US,67.0,106798.0
36_-83_Tennessee,36_-83,36,-83,Tennessee,US,67.0,106798.0
37_-90_Missouri,37_-90,37,-90,Missouri,US,35.0,178040.0
37_-79_Virginia,37_-79,37,-79,Virginia,US,85.0,102279.0
38_-77_Virginia,38_-77,38,-77,Virginia,US,85.0,102279.0
39_-79_West Virginia,39_-79,39,-79,West Virginia,US,28.0,62259.0
40_-99_Nebraska,40_-99,40,-99,Nebraska,US,10.0,198974.0
40_-85_Ohio,40_-85,40,-85,Ohio,US,111.0,105829.0
40_-80_West Virginia,40_-80,40,-80,West Virginia,US,28.0,62259.0
41_-122_California,41_-122,41,-122,California,US,97.0,403466.0
41_-111_Utah,41_-111,41,-111,Utah,US,16.0,212818.0
41_-91_Iowa,41_-91,41,-91,Iowa,US,22.0,144669.0
44_-71_Maine,44_-71,44,-71,Maine,US,17.0,79883.0
45_-81_Ontario,45_-81,45,-81,Ontario,CA,15.2,1076395.0
45_-75_New York,45_-75,45,-75,New York,US,160.0,122057.0
46_-121_Washington,46_-121,46,-121,Washington,US,45.0,172119.0
46_-118_Washington,46_-118,46,-118,Washington,US,45.0,172119.0
47_-120_Washington,47_-120,47,-120,Washington,US,45.0,172119.0
49_-114_Alberta,49_-114,49,-114,Alberta,CA,6.7,640330.44
50_-121_British Columbia,50_-121,50,-121,British Columbia,CA,5.4,944735.0
55_-132_Alaska,55_-132,55,-132,Alaska,US,0.5,1477953.0
39_-96_Kansas,39_-96,39,-96,Kansas,US,14.0,211754.0
42_-75_Pennsylvania,42_-75,42,-75,Pennsylvania,US,112.0,115883.0
47_-86_Michigan,47_-86,47,-86,Michigan,US,69.0,146435.0
49_-110_Alberta,49_-110,49,-110,Alberta,CA,6.7,640330.44
56_-122_British Columbia,56_-122,56,-122,British Columbia,CA,5.4,944735.0
58_-135_Alaska,58_-135,58,-135,Alaska,US,0.5,1477953.0
59_-135_Alaska,59_-135,59,-135,Alaska,US,0.5,1477953.0
60_-152_Alaska,60_-152,60,-152,Alaska,US,0.5,1477953.0
60_-151_Alaska,60_-151,60,-151,Alaska,US,0.5,1477953.0
60_-133_Yukon,60_-133,60,-133,Yukon,CA,0.08,474712.7
61_-138_Yukon,61_-138,61,-138,Yukon,CA,0.08,474712.7
61_-137_Yukon,61_-137,61,-137,Yukon,CA,0.08,474712.7
61_-135_Yukon,61_-135,61,-135,Yukon,CA,0.08,474712.7
62_-148_Alaska,62_-148,62,-148,Alaska,US,0.5,1477953.0
63_-142_Alaska,63_-142,63,-142,Alaska,US,0.5,1477953.0
65_-148_Alaska,65_-148,65,-148,Alaska,US,0.5,1477953.0
26_-82_Florida,26_-82,26,-82,Florida,US,163.0,138887.0
31_-98_Texas,31_-98,31,-98,Texas,US,45.0,676587.0
35_-104_New Mexico,35_-104,35,-104,New Mexico,US,6.7,314161.0
37_-97_Kansas,37_-97,37,-97,Kansas,US,14.0,211754.0
37_-78_Virginia,37_-78,37,-78,Virginia,US,85.0,102279.0
38_-104_Colorado,38_-104,38,-104,Colorado,US,22.0,268431.0
38_-90_Missouri,38_-90,38,-90,Missouri,US,35.0,178040.0
39_-120_Nevada,39_-120,39,-120,Nevada,US,11.0,284332.0
39_-119_Nevada,39_-119,39,-119,Nevada,US,11.0,284332.0
41_-96_Iowa,41_-96,41,-96,Iowa,US,22.0,144669.0
42_-112_Utah,42_-112,42,-112,Utah,US,16.0,212818.0
42_-94_Iowa,42_-94,42,-94,Iowa,US,22.0,144669.0
42_-77_New York,42_-77,42,-77,New York,US,160.0,122057.0
43_-76_New York,43_-76,43,-76,New York,US,160.0,122057.0
43_-73_Massachusetts,43_-73,43,-73,Massachusetts,US,347.0,20202.0
45_-67_New Brunswick,45_-67,45,-67,New Brunswick,CA,10.9,71388.81
33_-98_Texas,33_-98,33,-98,Texas,US,45.0,676587.0
44_-73_Vermont,44_-73,44,-73,Vermont,US,27.0,23871.0
45_-84_Michigan,45_-84,45,-84,Michigan,US,69.0,146435.0
45_-73_Vermont,45_-73,45,-73,Vermont,US,27.0,23871.0
48_-65_New Brunswick,48_-65,48,-65,New Brunswick,CA,10.9,71388.81
48_-65_Quebec,48_-65,48,-65,Quebec,CA,6.5,1542057.0
51_-116_British Columbia,51_-116,51,-116,British Columbia,CA,5.4,944735.0
58_-68_Quebec,58_-68,58,-68,Quebec,CA,6.5,1542057.0
59_-138_British Columbia,59_-138,59,-138,British Columbia,CA,5.4,944735.0
60_-135_British Columbia,60_-135,60,-135,British Columbia,CA,5.4,944735.0
60_-77_Quebec,60_-77,60,-77,Quebec,CA,6.5,1542057.0
64_-150_Alaska,64_-150,64,-150,Alaska,US,0.5,1477953.0
65_-149_Alaska,65_-149,65,-149,Alaska,US,0.5,1477953.0
66_-151_Alaska,66_-151,66,-151,Alaska,US,0.5,1477953.0
70_-129_Northwest Territories,70_-129,70,-129,Northwest Territories,CA,0.04,1143793.9
29_-98_Texas,29_-98,29,-98,Texas,US,45.0,676587.0
32_-109_Arizona,32_-109,32,-109,Arizona,US,25.0,294207.0
34_-120_California,34_-120,34,-120,California,US,97.0,403466.0
34_-91_Arkansas,34_-91,34,-91,Arkansas,US,23.0,134771.0
35_-100_Oklahoma,35_-100,35,-100,Oklahoma,US,23.0,177660.0
35_-87_Alabama,35_-87,35,-87,Alabama,US,39.0,131171.0
36_-106_New Mexico,36_-106,36,-106,New Mexico,US,6.7,314161.0
36_-97_Oklahoma,36_-97,36,-97,Oklahoma,US,23.0,177660.0
37_-82_Tennessee,37_-82,37,-82,Tennessee,US,67.0,106798.0
39_-83_Ohio,39_-83,39,-83,Ohio,US,111.0,105829.0
40_-93_Missouri,40_-93,40,-93,Missouri,US,35.0,178040.0
40_-81_West Virginia,40_-81,40,-81,West Virginia,US,28.0,62259.0
41_-123_California,41_-123,41,-123,California,US,97.0,403466.0
42_-119_Oregon,42_-119,42,-119,Oregon,US,17.0,248608.0
43_-106_Wyoming,43_-106,43,-106,Wyoming,US,2.3,251470.0
43_-82_Michigan,43_-82,43,-82,Michigan,US,69.0,146435.0
43_-72_New Hampshire,43_-72,43,-72,New Hampshire,US,60.0,23187.0
47_-117_Idaho,47_-117,47,-117,Idaho,US,9.2,214045.0
47_-84_Michigan,47_-84,47,-84,Michigan,US,69.0,146435.0
49_-121_Washington,49_-121,49,-121,Washington,US,45.0,172119.0
54_-124_British Columbia,54_-124,54,-124,British Columbia,CA,5.4,944735.0
43_-110_Wyoming,43_-110,43,-110,Wyoming,US,2.3,251470.0
43_-109_Wyoming,43_-109,43,-109,Wyoming,US,2.3,251470.0
45_-75_Ontario,45_-75,45,-75,Ontario,CA,15.2,1076395.0
45_-75_Quebec,45_-75,45,-75,Quebec,CA,6.5,1542057.0
46_-79_Ontario,46_-79,46,-79,Ontario,CA,15.2,1076395.0
46_-73_Quebec,46_-73,46,-73,Quebec,CA,6.5,1542057.0
48_-121_Washington,48_-121,48,-121,Washington,US,45.0,172119.0
48_-80_Ontario,48_-80,48,-80,Ontario,CA,15.2,1076395.0
49_-114_Montana,49_-114,49,-114,Montana,US,3.0,376962.0
49_-96_Minnesota,49_-96,49,-96,Minnesota,US,28.0,206232.0
55_-161_Alaska,55_-161,55,-161,Alaska,US,0.5,1477953.0
61_-147_Alaska,61_-147,61,-147,Alaska,US,0.5,1477953.0
61_-98_Nunavut,61_-98,61,-98,Nunavut,CA,0.02,1877778.5
62_-145_Alaska,62_-145,62,-145,Alaska,US,0.5,1477953.0
63_-132_Yukon,63_-132,63,-132,Yukon,CA,0.08,474712.7
68_-94_Nunavut,68_-94,68,-94,Nunavut,CA,0.02,1877778.5
68_-93_Nunavut,68_-93,68,-93,Nunavut,CA,0.02,1877778.5
69_-93_Nunavut,69_-93,69,-93,Nunavut,CA,0.02,1877778.5
70_-146_Alaska,70_-146,70,-146,Alaska,US,0.5,1477953.0
70_-142_Alaska,70_-142,70,-142,Alaska,US,0.5,1477953.0
29_-95_Texas,29_-95,29,-95,Texas,US,45.0,676587.0
29_-81_Florida,29_-81,29,-81,Florida,US,163.0,138887.0
36_-121_California,36_-121,36,-121,California,US,97.0,403466.0
36_-100_Texas,36_-100,36,-100,Texas,US,45.0,676587.0
37_-105_New Mexico,37_-105,37,-105,New Mexico,US,6.7,314161.0
37_-89_Kentucky,37_-89,37,-89,Kentucky,US,44.0,102269.0
37_-80_Virginia,37_-80,37,-80,Virginia,US,85.0,102279.0
39_-90_Illinois,39_-90,39,-90,Illinois,US,87.0,143793.0
39_-78_Maryland,39_-78,39,-78,Maryland,US,246.0,25142.0
42_-95_Iowa,42_-95,42,-95,Iowa,US,22.0,144669.0
43_-72_Massachusetts,43_-72,43,-72,Massachusetts,US,347.0,20202.0
46_-112_Montana,46_-112,46,-112,Montana,US,3.0,376962.0
47_-115_Montana,47_-115,47,-115,Montana,US,3.0,376962.0
49_-111_Alberta,49_-111,49,-111,Alberta,CA,6.7,640330.44
40_-87_Indiana,40_-87,40,-87,Indiana,US,74.0,92789.0
40_-79_Pennsylvania,40_-79,40,-79,Pennsylvania,US,112.0,115883.0
43_-95_Iowa,43_-95,43,-95,Iowa,US,22.0,144669.0
43_-91_Iowa,43_-91,43,-91,Iowa,US,22.0,144669.0
44_-93_Minnesota,44_-93,44,-93,Minnesota,US,28.0,206232.0
45_-93_Wisconsin,45_-93,45,-93,Wisconsin,US,42.0,140268.0
45_-90_Wisconsin,45_-90,45,-90,Wisconsin,US,42.0,140268.0
45_-83_Michigan,45_-83,45,-83,Michigan,US,69.0,146435.0
46_-91_Wisconsin,46_-91,46,-91,Wisconsin,US,42.0,140268.0
46_-90_Wisconsin,46_-90,46,-90,Wisconsin,US,42.0,140268.0
47_-89_Michigan,47_-89,47,-89,Michigan,US,69.0,146435.0
47_-71_Quebec,47_-71,47,-71,Quebec,CA,6.5,1542057.0
47_-70_Quebec,47_-70,47,-70,Quebec,CA,6.5,1542057.0
48_-70_Quebec,48_-70,48,-70,Quebec,CA,6.5,1542057.0
48_-69_Quebec,48_-69,48,-69,Quebec,CA,6.5,1542057.0
51_-123_British Columbia,51_-123,51,-123,British Columbia,CA,5.4,944735.0
52_-108_Saskatchewan,52_-108,52,-108,Saskatchewan,CA,2.0,588243.56
58_-134_Alaska,58_-134,58,-134,Alaska,US,0.5,1477953.0
59_-162_Alaska,59_-162,59,-162,Alaska,US,0.5,1477953.0
59_-136_Alaska,59_-136,59,-136,Alaska,US,0.5,1477953.0
60_-150_Alaska,60_-150,60,-150,Alaska,US,0.5,1477953.0
61_-149_Alaska,61_-149,61,-149,Alaska,US,0.5,1477953.0
62_-141_Yukon,62_-141,62,-141,Yukon,CA,0.08,474712.7
63_-147_Alaska,63_-147,63,-147,Alaska,US,0.5,1477953.0
63_-141_Yukon,63_-141,63,-141,Yukon,CA,0.08,474712.7
63_-83_Nunavut,63_-83,63,-83,Nunavut,CA,0.02,1877778.5
65_-111_Northwest Territories,65_-111,65,-111,Northwest Territories,CA,0.04,1143793.9
65_-110_Northwest Territories,65_-110,65,-110,Northwest Territories,CA,0.04,1143793.9
66_-126_Northwest Territories,66_-126,66,-126,Northwest Territories,CA,0.04,1143793.9
68_-108_Nunavut,68_-108,68,-108,Nunavut,CA,0.02,1877778.5
70_-108_Nunavut,70_-108,70,-108,Nunavut,CA,0.02,1877778.5
73_-120_Northwest Territories,73_-120,73,-120,Northwest Territories,CA,0.04,1143793.9
33_-91_Arkansas,33_-91,33,-91,Arkansas,US,23.0,134771.0
36_-83_North Carolina,36_-83,36,-83,North Carolina,US,86.0,125920.0
37_-78_North Carolina,37_-78,37,-78,North Carolina,US,86.0,125920.0
38_-114_Utah,38_-114,38,-114,Utah,US,16.0,212818.0
38_-97_Kansas,38_-97,38,-97,Kansas,US,14.0,211754.0
38_-84_Kentucky,38_-84,38,-84,Kentucky,US,44.0,102269.0
38_-83_Kentucky,38_-83,38,-83,Kentucky,US,44.0,102269.0
39_-94_Missouri,39_-94,39,-94,Missouri,US,35.0,178040.0
39_-92_Missouri,39_-92,39,-92,Missouri,US,35.0,178040.0
41_-102_Nebraska,41_-102,41,-102,Nebraska,US,10.0,198974.0
43_-122_Oregon,43_-122,43,-122,Oregon,US,17.0,248608.0
45_-72_Quebec,45_-72,45,-72,Quebec,CA,6.5,1542057.0
